disease_id	name
DIS007310	Cervical agenesis
DIS007311	Penile agenesis and testicular agenesis
DIS007312	Venous ulcer
DIS007313	Premature thelarche
DIS007315	Bare lymphocyte syndrome
DIS007317	Large granular lymphocytic leukemia
DIS007319	Adamantinoma
DIS007320	Histidinemia
DIS007322	Lipid pneumonia
DIS007323	Congenital absence of the vas deferens
DIS007324	Blood in stool
DIS007325	Salmonellosis
DIS007327	Myxedema
DIS007328	Cortical deafness
DIS007330	Sandifer syndrome
DIS007332	Kwashiorkor
DIS007339	Adenomyosis
DIS006869	Ocular hypertension
DIS007340	17β-Hydroxysteroid dehydrogenase III deficiency
DIS007342	Dysgerminoma
DIS007343	Sebaceous carcinoma
DIS007344	Miliary tuberculosis
DIS004776	Aspirin-induced asthma
DIS007345	Biliary sludge
DIS007346	Weissenbacher–Zweymüller syndrome
DIS007347	Haemobilia
DIS007348	Methylmalonyl-CoA mutase deficiency
DIS007349	Vitamin K deficiency
DIS007350	Coffin–Lowry syndrome
DIS007351	Fasciolosis
DIS007352	GM2-gangliosidosis, AB variant
DIS007353	Ohtahara syndrome
DIS006783	Jackson–Weiss syndrome
DIS007354	Hypernatremia
DIS007355	Relapsing polychondritis
DIS006885	Primary peritoneal carcinoma
DIS007356	Takotsubo cardiomyopathy
DIS007358	Selenium deficiency
DIS007359	Dermatitis
DIS007360	Lyme disease
DIS007361	Zinc deficiency
DIS007362	Bullous pemphigoid
DIS007363	Scalp–ear–nipple syndrome
DIS007364	Hypothyroidism
DIS007365	Complex partial status epilepticus
DIS007366	Dent's disease
DIS007367	Morton's neuroma
DIS007368	Dislocation of jaw
DIS007370	Neuroendocrine tumor
DIS007371	Third-degree atrioventricular block
DIS007372	Polyhydramnios
DIS007374	Kidney disease
DIS007375	Multicystic dysplastic kidney
DIS007377	Factitious disorder imposed on self
DIS007378	Spontaneous cerebrospinal fluid leak
DIS006907	Adenomyoma
DIS007379	Griscelli syndrome type 2
DIS007380	Arthralgia
DIS010278	Intermenstrual bleeding
DIS007383	Carbon monoxide poisoning
DIS007384	Heart failure
DIS006913	Mental retardation and microcephaly with pontine and cerebellar hypoplasia
DIS007385	Combined hyperlipidemia
DIS007386	Toothache
DIS006915	Obstetrical bleeding
DIS007389	Guillain–Barré syndrome
DIS007390	XX gonadal dysgenesis
DIS007392	Hepatitis
DIS007393	Intention tremor
DIS007395	Blepharospasm
DIS007396	Powassan encephalitis
DIS007398	Motor neuron disease
DIS007402	Platelet storage pool deficiency
DIS007405	Ectodermal dysplasia
DIS007406	Esophageal atresia
DIS004837	Wernicke's encephalopathy
DIS007408	Neuropathy, ataxia, and retinitis pigmentosa
DIS007409	Bell's palsy
DIS010279	Abnormal uterine bleeding
DIS007411	Post-polio syndrome
DIS007412	Bacterial vaginosis
DIS006940	Enteropathy-associated T-cell lymphoma
DIS007413	Cornelia de Lange Syndrome
DIS007414	Shigellosis
DIS007415	Oculogyric crisis
DIS007416	Adrenal insufficiency
DIS007417	Gestational thrombocytopenia
DIS007418	Glycogen storage disease type 0
DIS007419	Hepatocellular adenoma
DIS006949	Adenomatoid tumor
DIS007422	Ptosis (eyelid)
DIS007423	Anaplastic thyroid cancer
DIS006951	Malignant acrospiroma
DIS006952	Placental site trophoblastic tumor
DIS007425	Systemic lupus erythematosus
DIS007426	Hyperacusis
DIS006955	Pituicytoma
DIS004859	Intestinal pseudoobstruction
DIS007430	Hyperchloremic acidosis
DIS007429	Lymphangioma circumscriptum
DIS007431	Pentalogy of Cantrell
DIS007432	Stimulant psychosis
DIS006960	Alveolar rhabdomyosarcoma
DIS007433	Palmar erythema
DIS007436	Vaginal yeast infection
DIS007437	Central core disease
DIS007438	Acute stress reaction
DIS007439	Antiphospholipid syndrome
DIS007440	Liver cancer
DIS007441	Sporotrichosis
DIS007442	Epithelioid hemangioendothelioma
DIS007444	Langer mesomelic dysplasia
DIS007445	Malignant peripheral nerve sheath tumor
DIS007448	Corneal neovascularization
DIS007449	Synesthesia
DIS006976	Osteoma cutis
DIS007453	Mycobacterium avium-intracellulare infection
DIS007454	Sympathetic ophthalmia
DIS007455	Pearson syndrome
DIS007456	Pityriasis lichenoides chronica
DIS006982	Mesenchymal chondrosarcoma
DIS007457	Pityriasis lichenoides et varioliformis acuta
DIS007460	Sjögren–Larsson syndrome
DIS007461	Retinal haemorrhage
DIS007462	Trigeminal neuralgia
DIS006990	Adipose tissue neoplasm
DIS007465	Morphea
DIS007458	Allan–Herndon–Dudley syndrome
DIS007466	Ganser syndrome
DIS007467	Von Willebrand disease
DIS007468	Ischemic colitis
DIS007470	Meatal stenosis
DIS006996	Desmoplastic fibroma
DIS007471	Phthisis bulbi
DIS007447	COACH syndrome
DIS007472	Heat syncope
DIS007474	Mantle cell lymphoma
DIS007476	Dientamoebiasis
DIS007478	Aniseikonia
DIS007479	Myokymia
DIS007484	Pancreas divisum
DIS008137	Essential thrombocythemia
DIS007487	Central pain syndrome
DIS007488	Separation anxiety disorder
DIS004917	Achalasia
DIS007489	Chronic periodontitis
DIS009014	Leigh syndrome
DIS007492	Phosphofructokinase deficiency
DIS007494	Hepatocellular carcinoma
DIS007495	Circulatory collapse
DIS007497	Desmin-related myofibrillar myopathy
DIS007498	Astroblastoma
DIS007499	Eosinophilic pneumonia
DIS007500	Humoral immune deficiency
DIS007501	Thyroid storm
DIS007502	Gradenigo's syndrome
DIS007504	Epidermolysis bullosa simplex
DIS007505	Serositis
DIS007029	Excoriated acne
DIS007506	Opioid use disorder
DIS007507	Leukocyte adhesion deficiency
DIS007508	Polyarteritis nodosa
DIS007509	Malingering
DIS007510	Byssinosis
DIS007034	Oncocytoma
DIS007511	Chédiak–Higashi syndrome
DIS007512	Schwannomatosis
DIS007515	Nosebleed
DIS007517	Bethlem myopathy
DIS007519	Hypervolemia
DIS007042	Cardiovascular disease
DIS007521	Inferior vena cava syndrome
DIS007522	Aarskog–Scott syndrome
DIS007525	Solar urticaria
DIS007526	Pain disorder
DIS007527	Renal papillary necrosis
DIS007050	Barbiturate overdose
DIS007528	Adenosine monophosphate deaminase deficiency type 1
DIS007503	Esotropia
DIS007532	Arachnoiditis
DIS007533	Pseudo-Cushing's syndrome
DIS007057	Hypoalbuminemia
DIS007535	Hailey–Hailey disease
DIS007536	Chorea gravidarum
DIS007537	Cerebrovascular disease
DIS007538	Diastrophic dysplasia
DIS007539	Mental disorder
DIS007540	Hemosiderosis
DIS007541	Upper gastrointestinal bleeding
DIS007542	Waterhouse–Friderichsen syndrome
DIS007544	Learning disability
DIS007546	Ectrodactyly
DIS007547	Cardiomyopathy
DIS007549	Necatoriasis
DIS007551	Strabismus
DIS007553	Hypotrichosis with juvenile macular dystrophy
DIS007554	Apnea of prematurity
DIS007555	Folate deficiency
DIS007556	Hydronephrosis
DIS007078	Combined small-cell lung carcinoma
DIS007557	Hypokinesia
DIS007558	Vulvar cancer
DIS007559	Letterer–Siwe disease
DIS007560	Cryptogenic organizing pneumonia
DIS007561	Odontogenic myxoma
DIS007562	Vestibular schwannoma
DIS010283	Prelabor rupture of membranes
DIS007564	Coloboma of optic nerve
DIS007566	Perineal tear
DIS007567	Niemann–Pick disease, type C
DIS007569	Patellofemoral pain syndrome
DIS007570	Jarisch–Herxheimer reaction
DIS007573	Minimally conscious state
DIS007575	Spinocerebellar ataxia
DIS007097	Large-cell lymphoma
DIS007577	Purine nucleoside phosphorylase deficiency
DIS007578	Laurence–Moon syndrome
DIS007580	Elevated alkaline phosphatase
DIS007582	Roussy–Lévy syndrome
DIS007583	Macropsia
DIS007584	Erdheim–Chester disease
DIS007585	Subdural hygroma
DIS007586	Hamman's syndrome
DIS007587	Spondylocostal dysostosis
DIS007589	Transfusion-related acute lung injury
DIS007590	Necrotizing sialometaplasia
DIS007591	Keratoconus
DIS007592	Dermatomyositis
DIS007593	Pressure ulcer
DIS007594	Tropical ulcer
DIS007596	Protrusio acetabuli
DIS007597	Hypothermia
DIS007598	Crimean–Congo hemorrhagic fever
DIS007595	Primitive neuroectodermal tumor
DIS007599	Advanced sleep phase disorder
DIS007600	Lower gastrointestinal bleeding
DIS007601	Flat feet
DIS007602	Depersonalization disorder
DIS007603	Epulis fissuratum
DIS007604	Night terror
DIS007607	Hymenolepiasis
DIS007608	Lethal congenital contracture syndrome
DIS007609	Convulsion
DIS007610	Floating–Harbor syndrome
DIS007612	Glucose-6-phosphate dehydrogenase deficiency
DIS007614	Hajdu–Cheney syndrome
DIS007615	Episcleritis
DIS007617	Dieulafoy's lesion
DIS007618	Murine typhus
DIS007619	Patellar tendon rupture
DIS007620	Lysinuric protein intolerance
DIS007613	Schizophreniform disorder
DIS007621	Epidermoid cyst
DIS007622	Opisthorchiasis
DIS007625	Reticulocytopenia
DIS007628	Campylobacteriosis
DIS007629	Molybdenum cofactor deficiency
DIS007630	Eosinophilic esophagitis
DIS007631	Bacillary dysentery
DIS007633	Labial fusion
DIS007636	Pregnancy
DIS007637	Torsades de pointes
DIS007639	Neurofibromatosis type I
DIS007640	Nummular dermatitis
DIS007641	Kohlschütter-Tönz syndrome
DIS007643	Paratyphoid fever
DIS007644	Alpha-thalassemia
DIS007642	Papular mucinosis
DIS007646	Bleeding
DIS007647	Autoimmune inner ear disease
DIS007648	Mucoepidermoid carcinoma
DIS007649	Irritable bowel syndrome
DIS007650	Hypercalcaemia
DIS007651	Hematometra
DIS007173	HIV-associated neurocognitive disorder
DIS007654	Osteoporosis
DIS007655	Buphthalmos
DIS007656	Acute infectious thyroiditis
DIS007660	Allergic contact dermatitis
DIS007662	Conradi–Hünermann syndrome
DIS007663	Dysthymia
DIS007665	Rubeosis iridis
DIS007666	Peutz–Jeghers syndrome
DIS007667	Myocardial infarction
DIS007668	Seborrhoeic dermatitis
DIS007669	Plasmacytoma
DIS007670	Lentigo
DIS007671	Luteoma
DIS007672	Overweight
DIS007673	Coats' disease
DIS007675	Hyperuricemia
DIS007677	Neuropathic arthropathy
DIS007674	Greig cephalopolysyndactyly syndrome
DIS007678	Vascular dementia
DIS007680	Linitis plastica
DIS007652	Ord's thyroiditis
DIS007681	Myeloid sarcoma
DIS007205	Ovarian serous cystadenoma
DIS007684	Osteochondritis dissecans
DIS007685	Non-alcoholic fatty liver disease
DIS007686	Adenoid hypertrophy
DIS007687	Schistosomiasis
DIS007688	Premature ventricular contraction
DIS007689	Pityriasis alba
DIS007690	Diphtheria
DIS007692	Radiation proctitis
DIS007693	Alveolar capillary dysplasia
DIS007116	Vision disorder
DIS007694	Filariasis
DIS007696	Postpartum psychosis
DIS007697	Alpha-mannosidosis
DIS007698	Uterine serous carcinoma
DIS007700	Verrucous carcinoma
DIS007703	Albright's hereditary osteodystrophy
DIS007225	Endometrioid tumor
DIS007705	Accessory pancreas
DIS007707	3-Methylcrotonyl-CoA carboxylase deficiency
DIS007708	Brown–Vialetto–Van Laere syndrome
DIS007710	Mitochondrial myopathy
DIS007711	Rhythmic movement disorder
DIS007712	Genitopatellar syndrome
DIS007714	Permanent neonatal diabetes mellitus
DIS007715	Pervasive developmental disorder
DIS007716	Tricuspid insufficiency
DIS007717	Group B streptococcal infection
DIS007718	Primary sclerosing cholangitis
DIS014265	Dandy–Walker malformation
DIS007720	Cerebellar ataxia
DIS007721	Actinic cheilitis
DIS007722	X-linked adrenal hypoplasia congenita
DIS007723	Pneumonitis
DIS007724	Stereotypic movement disorder
DIS007725	Ovarian remnant syndrome
DIS007727	Diabetic neuropathy
DIS002439	Tooth resorption
DIS007728	Trichorrhexis nodosa
DIS007729	Methanol toxicity
DIS007251	Tinea faciei
DIS007730	Double aortic arch
DIS007731	Cephalic presentation
DIS007732	McLeod syndrome
DIS007733	Nabothian cyst
DIS007734	Septo-optic dysplasia
DIS007735	Nephronophthisis
DIS007736	Peritonitis
DIS007737	Latrodectism
DIS001380	Saint Louis encephalitis
DIS007738	Donohue syndrome
DIS007740	Bartholin's cyst
DIS007741	Fibrocartilaginous mesenchymoma of bone
DIS007743	Pimple
DIS007744	Plantar wart
DIS007749	Protein losing enteropathy
DIS007753	Claudication
DIS007275	Hyperesthesia
DIS007755	Xerostomia
DIS007277	Endocrine gland neoplasm
DIS007756	Pneumococcal infection
DIS007278	Spastic ataxia-corneal dystrophy syndrome
DIS007757	Dyshidrosis
DIS007758	Mycoplasma pneumonia
DIS007759	Lymphocytosis
DIS007760	Conductive hearing loss
DIS007762	Amenorrhea
DIS007763	Ichthyosis bullosa of Siemens
DIS007764	Pancreatic fistula
DIS007765	Bloom syndrome
DIS007766	Trench foot
DIS007771	Blepharochalasis
DIS007293	Ganglioneuroblastoma
DIS007772	Nicolaides–Baraitser syndrome
DIS007295	Neurocytoma
DIS007774	Renal vein thrombosis
DIS007296	Intraductal papilloma
DIS007775	Simpson–Golabi–Behmel syndrome
DIS007777	Congenital myasthenic syndrome
DIS007779	Toxic shock syndrome
DIS007780	Pachygyria
DIS007781	Obesity hypoventilation syndrome
DIS007782	Myelolipoma
DIS007783	Multiple endocrine neoplasia type 2b
DIS007784	Multiple myeloma
DIS007785	Androgen insensitivity syndrome
DIS007786	Madarosis
DIS007788	Leishmaniasis
DIS007789	Fetal hydantoin syndrome
DIS007791	IgA nephropathy
DIS007314	Bartholin gland carcinoma
DIS007792	Gorham's disease
DIS007794	Effects of long-term benzodiazepine use
DIS007795	Patellar dislocation
DIS007796	Benzodiazepine withdrawal syndrome
DIS007798	Erythema marginatum
DIS007321	CD25 deficiency
DIS007800	Hairy cell leukemia
DIS007802	Vitamin E deficiency
DIS007803	Gigantism
DIS007797	Arakawa's syndrome II
DIS007805	Chondrodystrophy
DIS007778	Branchio-oto-renal syndrome
DIS007809	Accessory breast
DIS007331	Vascular malformation
DIS007812	Micropenis
DIS007813	Talon cusp
DIS007814	Epidermolytic hyperkeratosis
DIS007776	Anisometropia
DIS007816	Wissler's syndrome
DIS007817	Bone fracture
DIS007819	Dentin dysplasia
DIS007821	Dental fluorosis
DIS007823	Ectropion
DIS007824	Ingrown hair
DIS007827	Sinoatrial block
DIS007828	Cardiac arrest
DIS007829	Acute interstitial pneumonitis
DIS007830	Purpura fulminans
DIS007831	Dressler syndrome
DIS007832	Headache attributed to a substance or its withdrawal
DIS007833	Angioimmunoblastic T-cell lymphoma
DIS007834	Cluttering
DIS007836	Psoriatic arthritis
DIS007837	Rett syndrome
DIS007838	Avascular necrosis
DIS007815	Guttate psoriasis
DIS007839	Rotor syndrome
DIS007840	Kawasaki disease
DIS007841	Prurigo nodularis
DIS007842	Limbic encephalitis
DIS007844	Thalassemia
DIS007845	Stomach cancer
DIS007846	Splenic injury
DIS007847	Methylmalonic acidemia
DIS007848	Manganism
DIS007850	Mental disorders diagnosed in childhood
DIS007851	Leukocoria
DIS007373	Crenated tongue
DIS007852	Common variable immunodeficiency
DIS007854	Bruxism
DIS007376	Ascher's syndrome
DIS007856	Pyoderma gangrenosum
DIS007858	Superior vena cava syndrome
DIS007860	Balance disorder
DIS007861	Multiple organ dysfunction syndrome
DIS007862	Teratoma
DIS007863	Webbed toes
DIS007864	Mesangial proliferative glomerulonephritis
DIS007866	Retropharyngeal abscess
DIS007867	Rickettsialpox
DIS002512	Abrasion (dental)
DIS007868	Reflex syncope
DIS007871	Autoimmune thyroiditis
DIS007872	Löffler's syndrome
DIS007873	Hair loss
DIS007874	Mastocytoma
DIS007875	Oculodentodigital dysplasia
DIS007876	Hydranencephaly
DIS007877	Vitamin D deficiency
DIS007878	Esophageal cancer
DIS007400	Adrenocortical adenoma
DIS007880	Nemaline myopathy
DIS007879	Mucolipidosis
DIS007883	Periostitis
DIS007884	Cannabis use disorder
DIS007407	Exostosis
DIS007886	Vaginitis
DIS014273	Osselet
DIS007887	Ruzicka Goerz Anton syndrome
DIS007888	Medial pontine syndrome
DIS007889	Osteoid osteoma
DIS007890	Diffuse axonal injury
DIS005313	Diastolic heart failure
DIS007891	Cerebral vasculitis
DIS007895	Autoimmune neutropenia
DIS007897	Partial androgen insensitivity syndrome
DIS007898	Progressive multifocal leukoencephalopathy
DIS007899	GAPO syndrome
DIS007900	Medullary thyroid cancer
DIS007902	Sideroblastic anemia
DIS007904	Glaucoma
DIS007905	Dysmenorrhea
DIS007906	Cardiofaciocutaneous syndrome
DIS007907	Stroke
DIS007908	Sacrococcygeal teratoma
DIS007909	Pretibial myxedema
DIS007911	X-linked agammaglobulinemia
DIS007912	Ross River fever
DIS007913	Otospondylomegaepiphyseal dysplasia
DIS007914	Duodenal atresia
DIS007915	Spastic diplegia
DIS013242	Acute stress disorder
DIS007917	Color blindness
DIS007918	Guanidinoacetate methyltransferase deficiency
DIS007919	Osteonecrosis of the jaw
DIS007920	Degos disease
DIS007922	Cocaine intoxication
DIS007924	Benign lymphoepithelial lesion
DIS007925	Neuroborreliosis
DIS007926	Papillary thyroid cancer
DIS007927	Dysarthria
DIS007928	Gastric varices
DIS007450	Bazex–Dupré–Christol syndrome
DIS007929	Chronic mountain sickness
DIS007930	Birt–Hogg–Dubé syndrome
DIS007931	Esophageal stricture
DIS007932	Prothrombin G20210A
DIS007933	Tinea corporis
DIS007934	Acute myeloid leukemia
DIS007936	Glycogen storage disease type IX
DIS007937	Clitoromegaly
DIS007939	Hypercholesterolemia
DIS007940	Chancroid
DIS007941	Noonan syndrome with multiple lentigines
DIS007943	Cystinuria
DIS007945	Cyclic vomiting syndrome
DIS007950	Far-sightedness
DIS007952	Hypoestrogenism
DIS007953	Esophageal motility disorder
DIS007954	Diastematomyelia
DIS009008	Whooping cough
DIS007957	Crigler–Najjar syndrome
DIS007958	Rolandic epilepsy
DIS007480	X-linked spinal muscular atrophy type 2
DIS007959	Meningioma
DIS007960	Sleep deprivation
DIS007961	Herpesviral encephalitis
DIS007962	Central nervous system viral disease
DIS007964	Aneurysm of sinus of Valsalva
DIS007965	Locked-in syndrome
DIS007966	Acute kidney injury
DIS007967	Thin basement membrane disease
DIS008441	Variant angina
DIS007970	Drowning
DIS007948	Nijmegen breakage syndrome
DIS007972	Free-living Amoebozoa infection
DIS007974	Respiratory alkalosis
DIS007975	Bronchiolitis
DIS010328	Congenital stationary night blindness
DIS007978	Pseudoporphyria
DIS007979	Short QT syndrome
DIS007981	Actinic keratosis
DIS007982	Ketoacidosis
DIS007984	Acrocallosal syndrome
DIS007986	Mees' lines
DIS007987	Chronic myelogenous leukemia
DIS010284	Mycobacterial cervical lymphadenitis
DIS007989	Autism spectrum
DIS007991	Scheuermann's disease
DIS007992	Dyspareunia
DIS007993	Rubella
DIS007994	Alexander disease
DIS007995	Antepartum bleeding
DIS007516	Normal anion gap acidosis
DIS010318	Generalized lymphadenopathy
DIS007997	Pemphigus foliaceus
DIS007998	Junctional tachycardia
DIS008000	Hypoactive sexual desire disorder
DIS008001	Mast cell activation syndrome
DIS008003	Cleft lip and cleft palate
DIS008005	Lujan–Fryns syndrome
DIS008006	Boerhaave syndrome
DIS008007	Tinea cruris
DIS008008	Hyperimmunoglobulin E syndrome
DIS008009	Atopy
DIS008011	Ductal carcinoma in situ
DIS008013	Ochronosis
DIS008014	Psoriasis
DIS008015	Endometriosis
DIS007976	X-linked congenital stationary night blindness
DIS008016	Dissociative identity disorder
DIS008017	Monkeypox
DIS008018	Bladder cancer
DIS008019	Johanson–Blizzard syndrome
DIS008020	Creatine transporter defect
DIS008023	Spasmodic torticollis
DIS008025	Ichthyosis vulgaris
DIS008026	Janeway lesion
DIS008028	Nodular lymphocyte predominant Hodgkin's lymphoma
DIS008029	Ventilator-associated lung injury
DIS008031	Necrolytic migratory erythema
DIS008032	Biotinidase deficiency
DIS008034	Bietti's crystalline dystrophy
DIS008035	Arterial tortuosity syndrome
DIS008038	Diphyllobothriasis
DIS008039	Livedo reticularis
DIS008042	Nasodigitoacoustic syndrome
DIS008043	Hematocolpos
DIS008044	Eating disorder
DIS008045	Paracoccidioidomycosis
DIS008046	Eclampsia
DIS008049	Allergic rhinitis
DIS008051	Microangiopathic hemolytic anemia
DIS008052	Ischemic cardiomyopathy
DIS008053	Ear pain
DIS008055	Encephalopathy
DIS008057	Leukoencephalopathy with vanishing white matter
DIS008048	Nodular fasciitis
DIS008059	Cystic hygroma
DIS008060	Oligospermia
