disease_id	name	url
DIS005920	DOOR syndrome	http://en.wikipedia.org/wiki/DOOR_syndrome
DIS005921	Myxoma	http://en.wikipedia.org/wiki/Myxoma
DIS005922	Valvular heart disease	http://en.wikipedia.org/wiki/Valvular_heart_disease
DIS005923	Diverticulosis	http://en.wikipedia.org/wiki/Diverticulosis
DIS005924	Epidermolysis bullosa acquisita	http://en.wikipedia.org/wiki/Epidermolysis_bullosa_acquisita
DIS005925	Accessory nerve disorder	http://en.wikipedia.org/wiki/Accessory_nerve_disorder
DIS005926	Warm autoimmune hemolytic anemia	http://en.wikipedia.org/wiki/Warm_autoimmune_hemolytic_anemia
DIS005927	Caffeine-induced sleep disorder	http://en.wikipedia.org/wiki/Caffeine-induced_sleep_disorder
DIS005928	Couvelaire uterus	http://en.wikipedia.org/wiki/Couvelaire_uterus
DIS005929	Hallucinogen persisting perception disorder	http://en.wikipedia.org/wiki/Hallucinogen_persisting_perception_disorder
DIS005930	Essential tremor	http://en.wikipedia.org/wiki/Essential_tremor
DIS005931	Complement 4 deficiency	http://en.wikipedia.org/wiki/Complement_4_deficiency
DIS005932	Zunich–Kaye syndrome	http://en.wikipedia.org/wiki/Zunich–Kaye_syndrome
DIS005933	Triploid syndrome	http://en.wikipedia.org/wiki/Triploid_syndrome
DIS005934	Female sexual arousal disorder	http://en.wikipedia.org/wiki/Female_sexual_arousal_disorder
DIS005935	Itch	http://en.wikipedia.org/wiki/Itch
DIS005936	Carcinoma	http://en.wikipedia.org/wiki/Carcinoma
DIS005937	Trachonychia	http://en.wikipedia.org/wiki/Trachonychia
DIS005938	Periorbital cellulitis	http://en.wikipedia.org/wiki/Periorbital_cellulitis
DIS005939	Sickle cell-beta thalassemia	http://en.wikipedia.org/wiki/Sickle_cell-beta_thalassemia
DIS005940	Orofacial granulomatosis	http://en.wikipedia.org/wiki/Orofacial_granulomatosis
DIS005941	Benedikt syndrome	http://en.wikipedia.org/wiki/Benedikt_syndrome
DIS005942	Dysbarism	http://en.wikipedia.org/wiki/Dysbarism
DIS005943	Haemochromatosis type 3	http://en.wikipedia.org/wiki/Haemochromatosis_type_3
DIS005944	Balantidiasis	http://en.wikipedia.org/wiki/Balantidiasis
DIS005945	Cystic kidney disease	http://en.wikipedia.org/wiki/Cystic_kidney_disease
DIS005946	Tabes dorsalis	http://en.wikipedia.org/wiki/Tabes_dorsalis
DIS005947	Perioral dermatitis	http://en.wikipedia.org/wiki/Perioral_dermatitis
DIS005948	Pogosta disease	http://en.wikipedia.org/wiki/Pogosta_disease
DIS005949	Lyngstadaas syndrome	http://en.wikipedia.org/wiki/Lyngstadaas_syndrome
DIS005950	Arcuate uterus	http://en.wikipedia.org/wiki/Arcuate_uterus
DIS005951	Familial hypocalciuric hypercalcemia	http://en.wikipedia.org/wiki/Familial_hypocalciuric_hypercalcemia
DIS005952	GM2 gangliosidoses	http://en.wikipedia.org/wiki/GM2_gangliosidoses
DIS005953	Pouchitis	http://en.wikipedia.org/wiki/Pouchitis
DIS005954	Pattern hair loss	http://en.wikipedia.org/wiki/Pattern_hair_loss
DIS005955	Transient neonatal diabetes mellitus	http://en.wikipedia.org/wiki/Transient_neonatal_diabetes_mellitus
DIS005956	Achlorhydria	http://en.wikipedia.org/wiki/Achlorhydria
DIS005957	Genu recurvatum	http://en.wikipedia.org/wiki/Genu_recurvatum
DIS005958	Tendinosis	http://en.wikipedia.org/wiki/Tendinosis
DIS005959	Early-onset Alzheimer's disease	http://en.wikipedia.org/wiki/Early-onset_Alzheimer's_disease
DIS005960	Bowenoid papulosis	http://en.wikipedia.org/wiki/Bowenoid_papulosis
DIS005961	Neurofibromatosis	http://en.wikipedia.org/wiki/Neurofibromatosis
DIS005962	Trophoblastic neoplasm	http://en.wikipedia.org/wiki/Trophoblastic_neoplasm
DIS005963	Diabetic angiopathy	http://en.wikipedia.org/wiki/Diabetic_angiopathy
DIS005964	Acropustulosis	http://en.wikipedia.org/wiki/Acropustulosis
DIS005965	Fucosidosis	http://en.wikipedia.org/wiki/Fucosidosis
DIS005966	Uterine prolapse	http://en.wikipedia.org/wiki/Uterine_prolapse
DIS005967	Varicose veins	http://en.wikipedia.org/wiki/Varicose_veins
DIS005968	Congenital disorder of glycosylation	http://en.wikipedia.org/wiki/Congenital_disorder_of_glycosylation
DIS005969	Lipodystrophy	http://en.wikipedia.org/wiki/Lipodystrophy
DIS005970	Voyeurism	http://en.wikipedia.org/wiki/Voyeurism
DIS005971	Echolalia	http://en.wikipedia.org/wiki/Echolalia
DIS005972	Osteomalacia	http://en.wikipedia.org/wiki/Osteomalacia
DIS005973	Hemosuccus pancreaticus	http://en.wikipedia.org/wiki/Hemosuccus_pancreaticus
DIS005974	Transfusion-associated graft versus host disease	http://en.wikipedia.org/wiki/Transfusion-associated_graft_versus_host_disease
DIS005975	Carbuncle	http://en.wikipedia.org/wiki/Carbuncle
DIS005976	Spondyloarthropathy	http://en.wikipedia.org/wiki/Spondyloarthropathy
DIS005977	Ejaculatory duct obstruction	http://en.wikipedia.org/wiki/Ejaculatory_duct_obstruction
DIS005978	Hereditary fructose intolerance	http://en.wikipedia.org/wiki/Hereditary_fructose_intolerance
DIS005979	Asphyxiating thoracic dysplasia	http://en.wikipedia.org/wiki/Asphyxiating_thoracic_dysplasia
DIS005980	Tracheoesophageal fistula	http://en.wikipedia.org/wiki/Tracheoesophageal_fistula
DIS005981	Dyskeratosis congenita	http://en.wikipedia.org/wiki/Dyskeratosis_congenita
DIS005982	Pancreatic injury	http://en.wikipedia.org/wiki/Pancreatic_injury
DIS005983	Neonatal withdrawal	http://en.wikipedia.org/wiki/Neonatal_withdrawal
DIS005984	Blau syndrome	http://en.wikipedia.org/wiki/Blau_syndrome
DIS005985	Facial nerve paralysis	http://en.wikipedia.org/wiki/Facial_nerve_paralysis
DIS005986	Glycogen storage disease type IV	http://en.wikipedia.org/wiki/Glycogen_storage_disease_type_IV
DIS005987	Sulfatidosis	http://en.wikipedia.org/wiki/Sulfatidosis
DIS005988	Odonto–tricho–ungual–digital–palmar syndrome	http://en.wikipedia.org/wiki/Odonto–tricho–ungual–digital–palmar_syndrome
DIS005989	Trachoma	http://en.wikipedia.org/wiki/Trachoma
DIS005990	Liver injury	http://en.wikipedia.org/wiki/Liver_injury
DIS005991	Stress incontinence	http://en.wikipedia.org/wiki/Stress_incontinence
DIS005992	Actinic granuloma	http://en.wikipedia.org/wiki/Actinic_granuloma
DIS005993	Hirschsprung's disease	http://en.wikipedia.org/wiki/Hirschsprung's_disease
DIS005994	Poikiloderma of Civatte	http://en.wikipedia.org/wiki/Poikiloderma_of_Civatte
DIS005995	Cutis rhomboidalis nuchae	http://en.wikipedia.org/wiki/Cutis_rhomboidalis_nuchae
DIS005996	Asplenia with cardiovascular anomalies	http://en.wikipedia.org/wiki/Asplenia_with_cardiovascular_anomalies
DIS005997	Retrognathism	http://en.wikipedia.org/wiki/Retrognathism
DIS005998	Gulf War syndrome	http://en.wikipedia.org/wiki/Gulf_War_syndrome
DIS005999	Gastrointestinal cancer	http://en.wikipedia.org/wiki/Gastrointestinal_cancer
DIS006000	Inguinal hernia	http://en.wikipedia.org/wiki/Inguinal_hernia
DIS006001	Liebenberg syndrome	http://en.wikipedia.org/wiki/Liebenberg_syndrome
DIS006002	Post-coital tristesse	http://en.wikipedia.org/wiki/Post-coital_tristesse
DIS006003	Mongolian spot	http://en.wikipedia.org/wiki/Mongolian_spot
DIS006004	Viral pneumonia	http://en.wikipedia.org/wiki/Viral_pneumonia
DIS006005	Non-Langerhans cell histiocytosis	http://en.wikipedia.org/wiki/Non-Langerhans_cell_histiocytosis
DIS006006	Major trauma	http://en.wikipedia.org/wiki/Major_trauma
DIS006007	Drug allergy	http://en.wikipedia.org/wiki/Drug_allergy
DIS006008	Stiff skin syndrome	http://en.wikipedia.org/wiki/Stiff_skin_syndrome
DIS006009	Gastric volvulus	http://en.wikipedia.org/wiki/Gastric_volvulus
DIS006010	Paroxysmal sympathetic hyperactivity	http://en.wikipedia.org/wiki/Paroxysmal_sympathetic_hyperactivity
DIS006011	Keratosis linearis with ichthyosis congenital and sclerosing keratoderma syndrome	http://en.wikipedia.org/wiki/Keratosis_linearis_with_ichthyosis_congenital_and_sclerosing_keratoderma_syndrome
DIS006012	Diaphragmatic rupture	http://en.wikipedia.org/wiki/Diaphragmatic_rupture
DIS006013	Acromegaly	http://en.wikipedia.org/wiki/Acromegaly
DIS006014	Heparin-induced thrombocytopenia	http://en.wikipedia.org/wiki/Heparin-induced_thrombocytopenia
DIS006015	Anemia of prematurity	http://en.wikipedia.org/wiki/Anemia_of_prematurity
DIS006016	Polyneuropathy	http://en.wikipedia.org/wiki/Polyneuropathy
DIS006017	Torticollis	http://en.wikipedia.org/wiki/Torticollis
DIS006018	Bronchopulmonary dysplasia	http://en.wikipedia.org/wiki/Bronchopulmonary_dysplasia
DIS006019	Cervical polyp	http://en.wikipedia.org/wiki/Cervical_polyp
DIS006020	Ovarian pregnancy	http://en.wikipedia.org/wiki/Ovarian_pregnancy
DIS006021	Rhinophyma	http://en.wikipedia.org/wiki/Rhinophyma
DIS006022	Embryonal rhabdomyosarcoma	http://en.wikipedia.org/wiki/Embryonal_rhabdomyosarcoma
DIS006023	Schizoid personality disorder	http://en.wikipedia.org/wiki/Schizoid_personality_disorder
DIS006024	Interstitial pregnancy	http://en.wikipedia.org/wiki/Interstitial_pregnancy
DIS006025	Heat stroke	http://en.wikipedia.org/wiki/Heat_stroke
DIS006026	Salicylate sensitivity	http://en.wikipedia.org/wiki/Salicylate_sensitivity
DIS006027	Ornithine aminotransferase deficiency	http://en.wikipedia.org/wiki/Ornithine_aminotransferase_deficiency
DIS006028	Malignant rhabdoid tumour	http://en.wikipedia.org/wiki/Malignant_rhabdoid_tumour
DIS006029	Peripheral neuropathy	http://en.wikipedia.org/wiki/Peripheral_neuropathy
DIS006030	Monocytosis	http://en.wikipedia.org/wiki/Monocytosis
DIS006031	Intervertebral disc disorder	http://en.wikipedia.org/wiki/Intervertebral_disc_disorder
DIS006032	Leukotriene receptor antagonist-associated Churg–Strauss syndrome	http://en.wikipedia.org/wiki/Leukotriene_receptor_antagonist-associated_Churg–Strauss_syndrome
DIS006033	Fungal meningitis	http://en.wikipedia.org/wiki/Fungal_meningitis
DIS006034	Seaver Cassidy syndrome	http://en.wikipedia.org/wiki/Seaver_Cassidy_syndrome
DIS006035	Eosinopenia	http://en.wikipedia.org/wiki/Eosinopenia
DIS006036	Holoprosencephaly	http://en.wikipedia.org/wiki/Holoprosencephaly
DIS006037	Hereditary coproporphyria	http://en.wikipedia.org/wiki/Hereditary_coproporphyria
DIS006038	Scar	http://en.wikipedia.org/wiki/Scar
DIS006039	Psychogenic amnesia	http://en.wikipedia.org/wiki/Psychogenic_amnesia
DIS006040	Generalised tonic-clonic seizure	http://en.wikipedia.org/wiki/Generalised_tonic-clonic_seizure
DIS006041	Nonthrombocytopenic purpura	http://en.wikipedia.org/wiki/Nonthrombocytopenic_purpura
DIS006042	Tuberculosis	http://en.wikipedia.org/wiki/Tuberculosis
DIS006043	Dextro-Transposition of the great arteries	http://en.wikipedia.org/wiki/Dextro-Transposition_of_the_great_arteries
DIS006044	Respiratory arrest	http://en.wikipedia.org/wiki/Respiratory_arrest
DIS006045	Hypertryptophanemia	http://en.wikipedia.org/wiki/Hypertryptophanemia
DIS006046	Factitious disorder	http://en.wikipedia.org/wiki/Factitious_disorder
DIS006047	Aromatase excess syndrome	http://en.wikipedia.org/wiki/Aromatase_excess_syndrome
DIS006048	Hyperdontia	http://en.wikipedia.org/wiki/Hyperdontia
DIS006049	Borderline tuberculoid leprosy	http://en.wikipedia.org/wiki/Borderline_tuberculoid_leprosy
DIS006050	Keratitis–ichthyosis–deafness syndrome	http://en.wikipedia.org/wiki/Keratitis–ichthyosis–deafness_syndrome
DIS006051	Fecolith	http://en.wikipedia.org/wiki/Fecolith
DIS006052	Croup	http://en.wikipedia.org/wiki/Croup
DIS006053	Granuloma gluteale infantum	http://en.wikipedia.org/wiki/Granuloma_gluteale_infantum
DIS006054	Borderline lepromatous leprosy	http://en.wikipedia.org/wiki/Borderline_lepromatous_leprosy
DIS006055	Gram-negative bacterial infection	http://en.wikipedia.org/wiki/Gram-negative_bacterial_infection
DIS006056	Wolf–Hirschhorn syndrome	http://en.wikipedia.org/wiki/Wolf–Hirschhorn_syndrome
DIS006057	Delta-beta thalassemia	http://en.wikipedia.org/wiki/Delta-beta_thalassemia
DIS006058	Pyruvate carboxylase deficiency	http://en.wikipedia.org/wiki/Pyruvate_carboxylase_deficiency
DIS006059	Decompression sickness	http://en.wikipedia.org/wiki/Decompression_sickness
DIS006060	Glycogen storage disease	http://en.wikipedia.org/wiki/Glycogen_storage_disease
DIS006061	Hypophosphatemia	http://en.wikipedia.org/wiki/Hypophosphatemia
DIS006062	Struma ovarii	http://en.wikipedia.org/wiki/Struma_ovarii
DIS006063	Esophageal disease	http://en.wikipedia.org/wiki/Esophageal_disease
DIS006064	Pulseless electrical activity	http://en.wikipedia.org/wiki/Pulseless_electrical_activity
DIS006065	Cysticercosis	http://en.wikipedia.org/wiki/Cysticercosis
DIS006066	Uterine rupture	http://en.wikipedia.org/wiki/Uterine_rupture
DIS006067	Beta-ketothiolase deficiency	http://en.wikipedia.org/wiki/Beta-ketothiolase_deficiency
DIS006068	Koro (medicine)	http://en.wikipedia.org/wiki/Koro_(medicine)
DIS006069	Pulmonary interstitial emphysema	http://en.wikipedia.org/wiki/Pulmonary_interstitial_emphysema
DIS006070	Pyruvate kinase deficiency	http://en.wikipedia.org/wiki/Pyruvate_kinase_deficiency
DIS006071	Hereditary sensory and autonomic neuropathy type I	http://en.wikipedia.org/wiki/Hereditary_sensory_and_autonomic_neuropathy_type_I
DIS006072	Paroxysmal nocturnal hemoglobinuria	http://en.wikipedia.org/wiki/Paroxysmal_nocturnal_hemoglobinuria
DIS006073	Gastrointestinal disease	http://en.wikipedia.org/wiki/Gastrointestinal_disease
DIS006074	Seborrheic keratosis	http://en.wikipedia.org/wiki/Seborrheic_keratosis
DIS006075	XMEN disease	http://en.wikipedia.org/wiki/XMEN_disease
DIS006076	Bernard–Soulier syndrome	http://en.wikipedia.org/wiki/Bernard–Soulier_syndrome
DIS006077	Pinta (disease)	http://en.wikipedia.org/wiki/Pinta_(disease)
DIS006078	Eye strain	http://en.wikipedia.org/wiki/Eye_strain
DIS006079	Ogden Syndrome	http://en.wikipedia.org/wiki/Ogden_Syndrome
DIS006080	Chronic granulomatous disease	http://en.wikipedia.org/wiki/Chronic_granulomatous_disease
DIS006081	Campomelic dysplasia	http://en.wikipedia.org/wiki/Campomelic_dysplasia
DIS006082	SCARF syndrome	http://en.wikipedia.org/wiki/SCARF_syndrome
DIS006083	Congenital anomalies of spine	http://en.wikipedia.org/wiki/Congenital_anomalies_of_spine
DIS006084	Pancreatic cyst	http://en.wikipedia.org/wiki/Pancreatic_cyst
DIS006085	TAR syndrome	http://en.wikipedia.org/wiki/TAR_syndrome
DIS006086	Conjunctivochalasis	http://en.wikipedia.org/wiki/Conjunctivochalasis
DIS006087	Acute severe asthma	http://en.wikipedia.org/wiki/Acute_severe_asthma
DIS006088	POEMS syndrome	http://en.wikipedia.org/wiki/POEMS_syndrome
DIS006089	Bunion	http://en.wikipedia.org/wiki/Bunion
DIS006090	Alopecia areata	http://en.wikipedia.org/wiki/Alopecia_areata
DIS006091	Pellucid marginal degeneration	http://en.wikipedia.org/wiki/Pellucid_marginal_degeneration
DIS006092	Lymphatic filariasis	http://en.wikipedia.org/wiki/Lymphatic_filariasis
DIS006093	Cold agglutinin disease	http://en.wikipedia.org/wiki/Cold_agglutinin_disease
DIS006094	Critical illness polyneuropathy	http://en.wikipedia.org/wiki/Critical_illness_polyneuropathy
DIS006095	Degenerative disc disease	http://en.wikipedia.org/wiki/Degenerative_disc_disease
DIS006096	Pemphigus	http://en.wikipedia.org/wiki/Pemphigus
DIS006097	Spondylolisthesis	http://en.wikipedia.org/wiki/Spondylolisthesis
DIS006098	Atheroma	http://en.wikipedia.org/wiki/Atheroma
DIS006099	Cranial nerve disease	http://en.wikipedia.org/wiki/Cranial_nerve_disease
DIS006100	Accelerated idioventricular rhythm	http://en.wikipedia.org/wiki/Accelerated_idioventricular_rhythm
DIS006101	Hallux varus	http://en.wikipedia.org/wiki/Hallux_varus
DIS006102	Male infertility	http://en.wikipedia.org/wiki/Male_infertility
DIS006103	Worth syndrome	http://en.wikipedia.org/wiki/Worth_syndrome
DIS006104	Goodpasture syndrome	http://en.wikipedia.org/wiki/Goodpasture_syndrome
DIS006105	MALT lymphoma	http://en.wikipedia.org/wiki/MALT_lymphoma
DIS006106	Trimethylaminuria	http://en.wikipedia.org/wiki/Trimethylaminuria
DIS006107	Anal cancer	http://en.wikipedia.org/wiki/Anal_cancer
DIS006108	Diffuse lamellar keratitis	http://en.wikipedia.org/wiki/Diffuse_lamellar_keratitis
DIS006109	Metabolic disorder	http://en.wikipedia.org/wiki/Metabolic_disorder
DIS006110	2-Methylbutyryl-CoA dehydrogenase deficiency	http://en.wikipedia.org/wiki/2-Methylbutyryl-CoA_dehydrogenase_deficiency
DIS006111	Proctalgia fugax	http://en.wikipedia.org/wiki/Proctalgia_fugax
DIS006112	Chondrocalcinosis	http://en.wikipedia.org/wiki/Chondrocalcinosis
DIS006113	Adams–Oliver syndrome	http://en.wikipedia.org/wiki/Adams–Oliver_syndrome
DIS006114	Pigmented villonodular synovitis	http://en.wikipedia.org/wiki/Pigmented_villonodular_synovitis
DIS006115	Emanuel syndrome	http://en.wikipedia.org/wiki/Emanuel_syndrome
DIS006116	Morning sickness	http://en.wikipedia.org/wiki/Morning_sickness
DIS006117	Hyperemesis gravidarum	http://en.wikipedia.org/wiki/Hyperemesis_gravidarum
DIS006118	Atransferrinemia	http://en.wikipedia.org/wiki/Atransferrinemia
DIS006119	Hereditary angioedema	http://en.wikipedia.org/wiki/Hereditary_angioedema
DIS006120	Northern epilepsy syndrome	http://en.wikipedia.org/wiki/Northern_epilepsy_syndrome
DIS006121	Lupus anticoagulant	http://en.wikipedia.org/wiki/Lupus_anticoagulant
DIS006122	Quadrantanopia	http://en.wikipedia.org/wiki/Quadrantanopia
DIS006123	Pseudoxanthoma elasticum	http://en.wikipedia.org/wiki/Pseudoxanthoma_elasticum
DIS006124	Bitemporal hemianopsia	http://en.wikipedia.org/wiki/Bitemporal_hemianopsia
DIS006125	Impaired fasting glucose	http://en.wikipedia.org/wiki/Impaired_fasting_glucose
DIS006126	Pelger–Huet anomaly	http://en.wikipedia.org/wiki/Pelger–Huet_anomaly
DIS006127	Paroxysmal extreme pain disorder	http://en.wikipedia.org/wiki/Paroxysmal_extreme_pain_disorder
DIS006128	Ocular albinism type 1	http://en.wikipedia.org/wiki/Ocular_albinism_type_1
DIS006129	Angina pectoris	http://en.wikipedia.org/wiki/Angina_pectoris
DIS006130	Coronary artery disease	http://en.wikipedia.org/wiki/Coronary_artery_disease
DIS006131	Left posterior fascicular block	http://en.wikipedia.org/wiki/Left_posterior_fascicular_block
DIS006132	Left anterior fascicular block	http://en.wikipedia.org/wiki/Left_anterior_fascicular_block
DIS006133	Polyarthritis	http://en.wikipedia.org/wiki/Polyarthritis
DIS006134	Medial medullary syndrome	http://en.wikipedia.org/wiki/Medial_medullary_syndrome
DIS006135	Thoracic aorta injury	http://en.wikipedia.org/wiki/Thoracic_aorta_injury
DIS006136	Folie à deux	http://en.wikipedia.org/wiki/Folie_à_deux
DIS006137	Golfer's elbow	http://en.wikipedia.org/wiki/Golfer's_elbow
DIS006138	Balo concentric sclerosis	http://en.wikipedia.org/wiki/Balo_concentric_sclerosis
DIS006139	Sanfilippo syndrome	http://en.wikipedia.org/wiki/Sanfilippo_syndrome
DIS006140	Cauda equina syndrome	http://en.wikipedia.org/wiki/Cauda_equina_syndrome
DIS006141	Creutzfeldt–Jakob disease	http://en.wikipedia.org/wiki/Creutzfeldt–Jakob_disease
DIS006142	Schöpf–Schulz–Passarge syndrome	http://en.wikipedia.org/wiki/Schöpf–Schulz–Passarge_syndrome
DIS006143	Intraventricular hemorrhage	http://en.wikipedia.org/wiki/Intraventricular_hemorrhage
DIS006144	Pulmonary heart disease	http://en.wikipedia.org/wiki/Pulmonary_heart_disease
DIS006145	Encopresis	http://en.wikipedia.org/wiki/Encopresis
DIS006146	Nephrotic syndrome	http://en.wikipedia.org/wiki/Nephrotic_syndrome
DIS006147	Holocarboxylase synthetase deficiency	http://en.wikipedia.org/wiki/Holocarboxylase_synthetase_deficiency
DIS006148	Cutaneous perforating disorders	http://en.wikipedia.org/wiki/Cutaneous_perforating_disorders
DIS006149	Mirizzi's syndrome	http://en.wikipedia.org/wiki/Mirizzi's_syndrome
DIS006150	Helicobacter pylori	http://en.wikipedia.org/wiki/Helicobacter_pylori
DIS006151	Hand deformity	http://en.wikipedia.org/wiki/Hand_deformity
DIS006152	Occipital horn syndrome	http://en.wikipedia.org/wiki/Occipital_horn_syndrome
